player_id,domain,message,time
1ea7a7d5-cf2e-41ce-936c-7f27b85d5a00,practice,The number increaser is your best friend.,2025-09-16 18:53:41.779
377da3c8-5c7c-4735-ad50-a985af9d44ed,practice,add all the ingredients together and then use the number increaser multiple times ,2025-09-16 18:54:52.308
3e986777-1e74-48fe-aa3e-3ffe022cb458,practice,"Combine things and numbers go up? I really didn't learn much from the one practice round, whoops. I just threw everything together and then spammed the number multiplier.",2025-09-16 18:55:05.560
bb24d44b-5fee-4708-b86a-bdfbc9495701,practice,"You can only use the ""tool"" so many times on an object before the value begins to decrease. I think I was able to increase the value of an item up to 5 times before it began decreasing. ",2025-09-16 18:55:17.283
f5afad64-f02d-4be3-b5ed-24aa102c2a19,practice,"Try multiplying individual ingredients first as high as you can before adding them together, but make sure that before you add them, the resulting number would not go over 100 or your score will go into the negatives.",2025-09-16 18:57:47.185
4d0819cf-4ffc-4a86-ae79-38848802b7b7,practice,"Explore all the combinations/options. When you think you've done through every possible grouping, there's probably 10 more and that's where you'll find your best numbers",2025-09-16 18:58:13.740
0390ae3f-c78a-482e-a36b-158a5480a87f,practice,"I combined everything and used the multiplier, the highest I was able to get is 84",2025-09-16 19:01:43.278
5a47bf94-09ce-4e22-8ede-c57d7baab385,practice,It's best to combine the numbers in such a way that they yield the highest amount before you use the number increaser on them.,2025-09-16 19:04:16.911
3ce09b38-310b-4c50-a544-ba2cb52da712,practice,combine items and use the tool multiple times on the combined items,2025-09-16 19:08:46.010
1ea7a7d5-cf2e-41ce-936c-7f27b85d5a00,potions,"Gas and liquid go together; they need to be filtered. Solids are used together and require the vial. Only combine two objects, then use the vial/filter.",2025-09-16 19:09:50.031
d57b8220-24b0-4f7b-9a10-89497e05a5da,practice,"Try to combine all the different kinds of cards when they're at the same number, then use the number increaser to get the combined card to ten. Don't go past ten into Jack, Queen, etc., or the number will go negative.",2025-09-16 19:12:07.719
0390ae3f-c78a-482e-a36b-158a5480a87f,decorations,"Things that you would think make a good combination are often not. It is totally random, good luck!",2025-09-16 19:13:23.777
bb24d44b-5fee-4708-b86a-bdfbc9495701,potions,Use the vial for solid ingredients and the filter for liquid/gas ingredients. Filter or vial one ingredient at a time and combine one ingredient with magical properties with one mundane ingredient to ensure 100 points. I usually only have to combine two items to achieve 100 after I have used the correct tools on each item. Remember - combine one magical with one mundane after you've used the tools! ,2025-09-16 19:17:32.157
f5afad64-f02d-4be3-b5ed-24aa102c2a19,cooking,"Never include all ingredients given, it will always come out ""overcomplicated"" whether it would be a good combo in reality or not.",2025-09-16 19:18:24.846
5a47bf94-09ce-4e22-8ede-c57d7baab385,cooking,You should only add one meat item and two out of three veggies when available.,2025-09-16 19:22:07.270
bf3a8ba7-0106-4ea5-9af2-1bcfd66cb7ff,practice,You should probably combine the cards until they are all together. Then use the number increaser to add more each round.,2025-09-16 19:24:31.850
61bbe039-f9b7-4f0f-98ad-9920df9de8d4,practice,I kept using the number ++ to keep my number going up until I got to 80,2025-09-16 19:26:23.680
3ce09b38-310b-4c50-a544-ba2cb52da712,potions,"Take an item and filter it, take another item and filter it, combine the two filtered items",2025-09-16 19:27:42.157
f2c1be5a-bca2-42e7-818f-9737cfce6fc3,practice,Combine the cards together to increase your score.,2025-09-16 19:28:49.909
4d0819cf-4ffc-4a86-ae79-38848802b7b7,cooking,"I can't cook, nor can i play this game well apparently. Alot of the outcomes seem obvious and very boring, it's a repetitive drag. Don't expect to have fun or be surprised by the combinations. Just grind through it, and never mix in all the ingredients, it's always called overcomplicated and a 0 for points",2025-09-16 19:32:22.387
bf3a8ba7-0106-4ea5-9af2-1bcfd66cb7ff,animals,"I would go with the largest animal possible and then add the growth serum. For a large animal with the growth serum, you'll likely get 15  points. The mutation seems much less reliable. I don't know if it was a coincidence, but the water animals seemed more consistent than the land animals. It seems like when you start to mess with everything too much, you end up losing points.",2025-09-16 19:35:18.152
3e986777-1e74-48fe-aa3e-3ffe022cb458,animals,"My best scores came from combining 3 animals, growing them twice and mutating them twice. I think if it was an animal that was naturally large, I would sometimes lose points if I grew them twice, so I only grew those ones once. My highest score I actually grew it three times (in addition to mutating twice) but they were all naturally small.",2025-09-16 19:35:57.958
61bbe039-f9b7-4f0f-98ad-9920df9de8d4,cooking,"I am not sure if I was doing it correctly, but make sure you don’t over complicate the dish. I did several times by trying to add to many items. I ended up playing the game like I was cooking dinner for my family. ",2025-09-16 19:41:45.667
d57b8220-24b0-4f7b-9a10-89497e05a5da,animals,"Always mutate twice. If you can, try to get 3 small animals combined, then grow them three times too. If you have 2 medium grow it twice, or if it's 2 small animals and a medium. If you have 2 large animals, or 1 large and 2 small animals, grow them only once. If you wind up with one of each size, limit it to 1 growth. Do not combine four animals.",2025-09-16 19:42:22.250
f2c1be5a-bca2-42e7-818f-9737cfce6fc3,potions,"First you need to filter or extract from each ingredient. Use the vial for solid ingredients, and the filter for liquid and gas ingredients. Then combine two ingredients together. Anything more will over complicate the recipe.",2025-09-16 19:51:35.897
